ensg1	ensg2	score	interaction_type	data_source
ENSG00000116752	ENSG00000139437	0.49	PPI	IAH
ENSG00000130307	ENSG00000139437	0.49	PPI	IAH
ENSG00000095787	ENSG00000127914	0.56	PPI	IAH
ENSG00000009790	ENSG00000095787	0.56	PPI	IAH
ENSG00000101191	ENSG00000175325	0.49	PPI	IAH
ENSG00000057935	ENSG00000204371	0.61	PPI	IAH
ENSG00000100580	ENSG00000184986	0.49	PPI	IAH
ENSG00000171453	ENSG00000184986	0.49	PPI	IAH
ENSG00000113790	ENSG00000184986	0.49	PPI	IAH
ENSG00000112365	ENSG00000184986	0.49	PPI	IAH
ENSG00000126254	ENSG00000227151	0.49	PPI	IAH
ENSG00000088986	ENSG00000166847	0.49	PPI	IAH
ENSG00000131153	ENSG00000197771	0.59	PPI	IAH
ENSG00000108055	ENSG00000197771	0.68	PPI	IAH
ENSG00000166508	ENSG00000197771	0.49	PPI	IAH
ENSG00000185504	ENSG00000266967	0.49	PPI	IAH
ENSG00000108825	ENSG00000185504	0.49	PPI	IAH
ENSG00000054267	ENSG00000266967	0.49	PPI	IAH
ENSG00000054267	ENSG00000108825	0.49	PPI	IAH
ENSG00000137692	ENSG00000196155	0.49	PPI	IAH
ENSG00000136273	ENSG00000137692	0.49	PPI	IAH
ENSG00000111077	ENSG00000169612	0.49	PPI	IAH
ENSG00000094796	ENSG00000169612	0.7	PPI	IAH
ENSG00000125409	ENSG00000169612	0.49	PPI	IAH
ENSG00000124562	ENSG00000169612	0.49	PPI	IAH
ENSG00000169612	ENSG00000183283	0.49	PPI	IAH
ENSG00000131738	ENSG00000169612	0.49	PPI	IAH
ENSG00000011243	ENSG00000169612	0.49	PPI	IAH
ENSG00000169612	ENSG00000186153	0.49	PPI	IAH
ENSG00000168175	ENSG00000169612	0.49	PPI	IAH
ENSG00000143368	ENSG00000169612	0.49	PPI	IAH
ENSG00000169612	ENSG00000204713	0.56	PPI	IAH
ENSG00000162881	ENSG00000169612	0.49	PPI	IAH
ENSG00000145414	ENSG00000169612	0.49	PPI	IAH
ENSG00000110777	ENSG00000169612	0.49	PPI	IAH
ENSG00000169612	ENSG00000226941	0.56	PPI	IAH
ENSG00000169612	ENSG00000198183	0.49	PPI	IAH
ENSG00000168269	ENSG00000169612	0.49	PPI	IAH
ENSG00000166348	ENSG00000169612	0.49	PPI	IAH
ENSG00000169612	ENSG00000173406	0.56	PPI	IAH
ENSG00000169612	ENSG00000169800	0.56	PPI	IAH
ENSG00000167987	ENSG00000169612	0.49	PPI	IAH
ENSG00000169612	ENSG00000171346	0.49	PPI	IAH
ENSG00000169612	ENSG00000179222	0.49	PPI	IAH
ENSG00000169045	ENSG00000169612	0.49	PPI	IAH
ENSG00000165119	ENSG00000169612	0.49	PPI	IAH
ENSG00000169612	ENSG00000183640	0.49	PPI	IAH
ENSG00000169612	ENSG00000222047	0.49	PPI	IAH
ENSG00000160207	ENSG00000160888	0.49	PPI	IAH
ENSG00000145782	ENSG00000160888	0.49	PPI	IAH
ENSG00000133398	ENSG00000155868	0.75	PPI	IAH
ENSG00000155324	ENSG00000170876	0.49	PPI	IAH
ENSG00000170876	ENSG00000196470	0.56	PPI	IAH
ENSG00000156650	ENSG00000168701	0.49	PPI	IAH
ENSG00000103034	ENSG00000168701	0.49	PPI	IAH
ENSG00000001036	ENSG00000188730	0.49	PPI	IAH
ENSG00000001036	ENSG00000187170	0.49	PPI	IAH
ENSG00000001036	ENSG00000106511	0.56	PPI	IAH
ENSG00000001036	ENSG00000196734	0.49	PPI	IAH
ENSG00000001036	ENSG00000213416	0.49	PPI	IAH
ENSG00000001036	ENSG00000085741	0.49	PPI	IAH
ENSG00000001036	ENSG00000127445	0.49	PPI	IAH
ENSG00000171163	ENSG00000172977	0.49	PPI	IAH
ENSG00000071889	ENSG00000172243	0.56	PPI	IAH
ENSG00000071203	ENSG00000071889	0.56	PPI	IAH
ENSG00000152332	ENSG00000178057	0.49	PPI	IAH
ENSG00000163913	ENSG00000178057	0.51	PPI	IAH
ENSG00000077312	ENSG00000178057	0.7	PPI	IAH
ENSG00000178057	ENSG00000196388	0.49	PPI	IAH
ENSG00000177674	ENSG00000178057	0.49	PPI	IAH
ENSG00000125826	ENSG00000178057	0.56	PPI	IAH
ENSG00000077312	ENSG00000178057	0.56	PPI	IAH
ENSG00000123545	ENSG00000178057	0.72	PPI	IAH
ENSG00000136932	ENSG00000160284	0.49	PPI	IAH
ENSG00000143793	ENSG00000163660	0.49	PPI	IAH
ENSG00000143793	ENSG00000147601	0.51	PPI	IAH
ENSG00000143793	ENSG00000185482	0.49	PPI	IAH
ENSG00000138100	ENSG00000143793	0.49	PPI	IAH
ENSG00000143793	ENSG00000161202	0.49	PPI	IAH
ENSG00000143793	ENSG00000179083	0.49	PPI	IAH
ENSG00000137575	ENSG00000143793	0.49	PPI	IAH
ENSG00000143793	ENSG00000175325	0.49	PPI	IAH
ENSG00000132938	ENSG00000143793	0.49	PPI	IAH
ENSG00000143793	ENSG00000160207	0.49	PPI	IAH
ENSG00000131931	ENSG00000143793	0.76	PPI	IAH
ENSG00000141013	ENSG00000143793	0.49	PPI	IAH
ENSG00000143793	ENSG00000179580	0.49	PPI	IAH
ENSG00000143793	ENSG00000276644	0.56	PPI	IAH
ENSG00000143793	ENSG00000165113	0.49	PPI	IAH
ENSG00000143793	ENSG00000175895	0.49	PPI	IAH
ENSG00000078043	ENSG00000168005	0.49	PPI	IAH
ENSG00000079277	ENSG00000095794	0.49	PPI	IAH
ENSG00000104388	ENSG00000175606	0.49	PPI	IAH
ENSG00000130772	ENSG00000204599	0.56	PPI	IAH
ENSG00000124641	ENSG00000130772	0.74	PPI	IAH
ENSG00000105122	ENSG00000183092	0.49	PPI	IAH
ENSG00000155875	ENSG00000183092	0.49	PPI	IAH
ENSG00000183092	ENSG00000198466	0.49	PPI	IAH
ENSG00000165630	ENSG00000183092	0.49	PPI	IAH
ENSG00000130701	ENSG00000186141	0.49	PPI	IAH
ENSG00000186141	ENSG00000198883	0.56	PPI	IAH
ENSG00000065371	ENSG00000186141	0.56	PPI	IAH
ENSG00000127191	ENSG00000186141	0.49	PPI	IAH
ENSG00000105323	ENSG00000105323	0.55	PPI	IAH
ENSG00000105323	ENSG00000166164	0.62	PPI	IAH
ENSG00000105323	ENSG00000162231	0.54	PPI	IAH
ENSG00000125459	ENSG00000184508	0.49	PPI	IAH
ENSG00000075539	ENSG00000114209	0.49	PPI	IAH
ENSG00000114209	ENSG00000115808	0.71	PPI	IAH
ENSG00000102572	ENSG00000114209	0.7	PPI	IAH
ENSG00000114209	ENSG00000136280	0.68	PPI	IAH
ENSG00000178718	ENSG00000196924	0.49	PPI	IAH
ENSG00000178718	ENSG00000204052	0.49	PPI	IAH
ENSG00000166848	ENSG00000178718	0.51	PPI	IAH
ENSG00000172530	ENSG00000178718	0.49	PPI	IAH
ENSG00000178718	ENSG00000186628	0.49	PPI	IAH
ENSG00000130066	ENSG00000178718	0.49	PPI	IAH
ENSG00000138443	ENSG00000178718	0.49	PPI	IAH
ENSG00000143443	ENSG00000162924	0.49	PPI	IAH
ENSG00000143443	ENSG00000196628	0.49	PPI	IAH
ENSG00000136986	ENSG00000141002	0.56	PPI	IAH
ENSG00000072201	ENSG00000136986	0.49	PPI	IAH
ENSG00000136986	ENSG00000161609	0.49	PPI	IAH
ENSG00000136986	ENSG00000185825	0.5	PPI	IAH
ENSG00000104369	ENSG00000109854	0.49	PPI	IAH
ENSG00000103043	ENSG00000141499	0.49	PPI	IAH
ENSG00000171159	ENSG00000250565	0.56	PPI	IAH
ENSG00000100554	ENSG00000171159	0.49	PPI	IAH
ENSG00000128965	ENSG00000131721	0.51	PPI	IAH
ENSG00000130818	ENSG00000187796	0.49	PPI	IAH
ENSG00000125449	ENSG00000130818	0.49	PPI	IAH
ENSG00000130818	ENSG00000137764	0.49	PPI	IAH
ENSG00000130818	ENSG00000183230	0.49	PPI	IAH
ENSG00000130818	ENSG00000135951	0.56	PPI	IAH
ENSG00000130818	ENSG00000248746	0.49	PPI	IAH
ENSG00000123240	ENSG00000130818	0.62	PPI	IAH
ENSG00000130818	ENSG00000155313	0.56	PPI	IAH
ENSG00000076604	ENSG00000076604	0.74	PPI	IAH
ENSG00000129467	ENSG00000164008	0.49	PPI	IAH
ENSG00000164008	ENSG00000164008	0.62	PPI	IAH
ENSG00000111361	ENSG00000164008	0.49	PPI	IAH
ENSG00000164008	ENSG00000196628	0.49	PPI	IAH
ENSG00000164008	ENSG00000196388	0.49	PPI	IAH
ENSG00000162924	ENSG00000164008	0.49	PPI	IAH
ENSG00000106511	ENSG00000164008	0.49	PPI	IAH
ENSG00000037757	ENSG00000133103	0.49	PPI	IAH
ENSG00000037757	ENSG00000037757	0.81	PPI	IAH
ENSG00000037757	ENSG00000175325	0.49	PPI	IAH
ENSG00000037757	ENSG00000175895	0.49	PPI	IAH
ENSG00000128513	ENSG00000128891	0.51	PPI	IAH
ENSG00000065268	ENSG00000161956	0.5	PPI	IAH
ENSG00000133878	ENSG00000141510	0.65	PPI	IAH
ENSG00000133878	ENSG00000171446	0.49	PPI	IAH
ENSG00000133878	ENSG00000197978	0.49	PPI	IAH
ENSG00000133878	ENSG00000136436	0.56	PPI	IAH
ENSG00000068400	ENSG00000133878	0.49	PPI	IAH
ENSG00000100065	ENSG00000133878	0.49	PPI	IAH
ENSG00000070423	ENSG00000174483	0.51	PPI	IAH
ENSG00000126001	ENSG00000170145	0.62	PPI	IAH
ENSG00000107882	ENSG00000169955	0.56	PPI	IAH
ENSG00000071539	ENSG00000127399	0.49	PPI	IAH
ENSG00000137285	ENSG00000141837	0.51	PPI	IAH
ENSG00000116525	ENSG00000170035	0.49	PPI	IAH
ENSG00000116525	ENSG00000173221	0.49	PPI	IAH
ENSG00000077348	ENSG00000116525	0.49	PPI	IAH
ENSG00000072401	ENSG00000116525	0.49	PPI	IAH
ENSG00000116525	ENSG00000156587	0.49	PPI	IAH
ENSG00000116525	ENSG00000116525	0.49	PPI	IAH
ENSG00000072134	ENSG00000116525	0.49	PPI	IAH
ENSG00000116525	ENSG00000117597	0.49	PPI	IAH
ENSG00000116525	ENSG00000145979	0.49	PPI	IAH
ENSG00000109332	ENSG00000116525	0.49	PPI	IAH
ENSG00000078967	ENSG00000116525	0.49	PPI	IAH
ENSG00000136146	ENSG00000140859	0.56	PPI	IAH
ENSG00000140859	ENSG00000141570	0.56	PPI	IAH
ENSG00000074319	ENSG00000140859	0.56	PPI	IAH
ENSG00000100218	ENSG00000140859	0.56	PPI	IAH
ENSG00000140859	ENSG00000167384	0.56	PPI	IAH
ENSG00000134686	ENSG00000140859	0.56	PPI	IAH
ENSG00000080561	ENSG00000140859	0.56	PPI	IAH
ENSG00000140859	ENSG00000197343	0.56	PPI	IAH
ENSG00000140259	ENSG00000140859	0.56	PPI	IAH
ENSG00000077279	ENSG00000140859	0.56	PPI	IAH
ENSG00000136155	ENSG00000140859	0.56	PPI	IAH
ENSG00000116922	ENSG00000140859	0.67	PPI	IAH
ENSG00000115392	ENSG00000140859	0.56	PPI	IAH
ENSG00000138100	ENSG00000140859	0.56	PPI	IAH
ENSG00000140859	ENSG00000166579	0.56	PPI	IAH
ENSG00000140859	ENSG00000150636	0.56	PPI	IAH
ENSG00000140859	ENSG00000196470	0.56	PPI	IAH
ENSG00000127445	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000186081	0.49	PPI	IAH
ENSG00000140859	ENSG00000198883	0.49	PPI	IAH
ENSG00000089682	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000204536	0.49	PPI	IAH
ENSG00000008018	ENSG00000140859	0.49	PPI	IAH
ENSG00000115966	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000174015	0.49	PPI	IAH
ENSG00000136146	ENSG00000140859	0.49	PPI	IAH
ENSG00000115806	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000170465	0.49	PPI	IAH
ENSG00000124762	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000165802	0.49	PPI	IAH
ENSG00000136935	ENSG00000140859	0.49	PPI	IAH
ENSG00000070367	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000164675	0.49	PPI	IAH
ENSG00000140859	ENSG00000182473	0.49	PPI	IAH
ENSG00000078114	ENSG00000140859	0.49	PPI	IAH
ENSG00000100218	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000165630	0.49	PPI	IAH
ENSG00000078699	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000187796	0.49	PPI	IAH
ENSG00000140859	ENSG00000198920	0.49	PPI	IAH
ENSG00000036672	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000223501	0.49	PPI	IAH
ENSG00000140859	ENSG00000173421	0.49	PPI	IAH
ENSG00000140859	ENSG00000160062	0.49	PPI	IAH
ENSG00000140859	ENSG00000186393	0.49	PPI	IAH
ENSG00000140859	ENSG00000167110	0.49	PPI	IAH
ENSG00000026025	ENSG00000140859	0.49	PPI	IAH
ENSG00000140259	ENSG00000140859	0.49	PPI	IAH
ENSG00000135205	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000171360	0.49	PPI	IAH
ENSG00000072201	ENSG00000140859	0.49	PPI	IAH
ENSG00000080986	ENSG00000140859	0.49	PPI	IAH
ENSG00000140743	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000145901	0.49	PPI	IAH
ENSG00000140859	ENSG00000153130	0.49	PPI	IAH
ENSG00000059122	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000196150	0.49	PPI	IAH
ENSG00000104964	ENSG00000140859	0.49	PPI	IAH
ENSG00000088808	ENSG00000140859	0.49	PPI	IAH
ENSG00000135604	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000175592	0.49	PPI	IAH
ENSG00000107816	ENSG00000140859	0.49	PPI	IAH
ENSG00000112578	ENSG00000140859	0.49	PPI	IAH
ENSG00000109906	ENSG00000140859	0.49	PPI	IAH
ENSG00000065491	ENSG00000140859	0.49	PPI	IAH
ENSG00000103154	ENSG00000140859	0.49	PPI	IAH
ENSG00000106089	ENSG00000140859	0.49	PPI	IAH
ENSG00000106785	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000170264	0.49	PPI	IAH
ENSG00000140859	ENSG00000205420	0.49	PPI	IAH
ENSG00000140859	ENSG00000197256	0.49	PPI	IAH
ENSG00000115295	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000166886	0.49	PPI	IAH
ENSG00000127191	ENSG00000140859	0.49	PPI	IAH
ENSG00000138443	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000179455	0.49	PPI	IAH
ENSG00000140859	ENSG00000167384	0.49	PPI	IAH
ENSG00000140859	ENSG00000180938	0.49	PPI	IAH
ENSG00000134207	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000182040	0.49	PPI	IAH
ENSG00000140859	ENSG00000175513	0.49	PPI	IAH
ENSG00000083838	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000158526	0.49	PPI	IAH
ENSG00000140859	ENSG00000179010	0.49	PPI	IAH
ENSG00000138376	ENSG00000140859	0.49	PPI	IAH
ENSG00000105617	ENSG00000140859	0.49	PPI	IAH
ENSG00000078043	ENSG00000140859	0.49	PPI	IAH
ENSG00000108021	ENSG00000140859	0.49	PPI	IAH
ENSG00000138180	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000230989	0.49	PPI	IAH
ENSG00000140859	ENSG00000179271	0.49	PPI	IAH
ENSG00000140859	ENSG00000160207	0.49	PPI	IAH
ENSG00000079102	ENSG00000140859	0.49	PPI	IAH
ENSG00000111057	ENSG00000140859	0.49	PPI	IAH
ENSG00000138100	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000163156	0.49	PPI	IAH
ENSG00000140859	ENSG00000162946	0.49	PPI	IAH
ENSG00000125864	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000173480	0.49	PPI	IAH
ENSG00000132010	ENSG00000140859	0.49	PPI	IAH
ENSG00000100109	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000142856	0.49	PPI	IAH
ENSG00000140859	ENSG00000171346	0.49	PPI	IAH
ENSG00000108798	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000214717	0.49	PPI	IAH
ENSG00000140859	ENSG00000164949	0.49	PPI	IAH
ENSG00000115392	ENSG00000140859	0.49	PPI	IAH
ENSG00000087338	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000164080	0.49	PPI	IAH
ENSG00000094796	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000155754	0.49	PPI	IAH
ENSG00000124074	ENSG00000140859	0.49	PPI	IAH
ENSG00000136044	ENSG00000140859	0.49	PPI	IAH
ENSG00000120896	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000168434	0.49	PPI	IAH
ENSG00000140859	ENSG00000185479	0.49	PPI	IAH
ENSG00000100353	ENSG00000140859	0.49	PPI	IAH
ENSG00000132938	ENSG00000140859	0.49	PPI	IAH
ENSG00000102362	ENSG00000140859	0.49	PPI	IAH
ENSG00000116922	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000163395	0.49	PPI	IAH
ENSG00000105618	ENSG00000140859	0.49	PPI	IAH
ENSG00000135406	ENSG00000140859	0.49	PPI	IAH
ENSG00000140859	ENSG00000168646	0.49	PPI	IAH
ENSG00000140859	ENSG00000141570	0.49	PPI	IAH
ENSG00000140859	ENSG00000183092	0.49	PPI	IAH
ENSG00000140859	ENSG00000185379	0.49	PPI	IAH
ENSG00000148175	ENSG00000174915	0.51	PPI	IAH
ENSG00000144320	ENSG00000184967	0.49	PPI	IAH
ENSG00000179627	ENSG00000184967	0.49	PPI	IAH
ENSG00000130307	ENSG00000184967	0.51	PPI	IAH
ENSG00000184967	ENSG00000188021	0.49	PPI	IAH
ENSG00000162881	ENSG00000184967	0.49	PPI	IAH
ENSG00000115593	ENSG00000156697	0.62	PPI	IAH
ENSG00000158716	ENSG00000204264	0.49	PPI	IAH
ENSG00000158716	ENSG00000196290	0.56	PPI	IAH
ENSG00000158716	ENSG00000196628	0.49	PPI	IAH
ENSG00000100911	ENSG00000158716	0.49	PPI	IAH
ENSG00000157613	ENSG00000159063	0.49	PPI	IAH
ENSG00000107175	ENSG00000159063	0.56	PPI	IAH
ENSG00000105677	ENSG00000181392	0.56	PPI	IAH
ENSG00000105677	ENSG00000157613	0.7	PPI	IAH
ENSG00000105677	ENSG00000161609	0.49	PPI	IAH
ENSG00000134138	ENSG00000139496	0.49	PPI	IAH
ENSG00000133103	ENSG00000139496	0.49	PPI	IAH
ENSG00000108798	ENSG00000139496	0.76	PPI	IAH
ENSG00000139496	ENSG00000160199	0.49	PPI	IAH
ENSG00000138750	ENSG00000139496	0.77	PPI	IAH
ENSG00000139496	ENSG00000188021	0.49	PPI	IAH
ENSG00000106541	ENSG00000139496	0.49	PPI	IAH
ENSG00000135018	ENSG00000139496	0.56	PPI	IAH
ENSG00000131738	ENSG00000139496	0.49	PPI	IAH
ENSG00000166171	ENSG00000183207	0.82	PPI	IAH
ENSG00000134864	ENSG00000214717	0.49	PPI	IAH
ENSG00000160753	ENSG00000186153	0.49	PPI	IAH
ENSG00000068354	ENSG00000160753	0.49	PPI	IAH
ENSG00000011295	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000171453	0.49	PPI	IAH
ENSG00000134138	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000256977	0.49	PPI	IAH
ENSG00000160753	ENSG00000162526	0.49	PPI	IAH
ENSG00000160753	ENSG00000176125	0.49	PPI	IAH
ENSG00000160753	ENSG00000169813	0.49	PPI	IAH
ENSG00000158246	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000206538	0.49	PPI	IAH
ENSG00000155428	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000206052	0.49	PPI	IAH
ENSG00000149380	ENSG00000160753	0.49	PPI	IAH
ENSG00000139437	ENSG00000160753	0.49	PPI	IAH
ENSG00000007255	ENSG00000160753	0.49	PPI	IAH
ENSG00000139714	ENSG00000160753	0.49	PPI	IAH
ENSG00000147883	ENSG00000160753	0.49	PPI	IAH
ENSG00000103266	ENSG00000160753	0.56	PPI	IAH
ENSG00000064218	ENSG00000160753	0.49	PPI	IAH
ENSG00000095794	ENSG00000160753	0.49	PPI	IAH
ENSG00000106077	ENSG00000160753	0.49	PPI	IAH
ENSG00000104964	ENSG00000160753	0.49	PPI	IAH
ENSG00000116922	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000176155	0.49	PPI	IAH
ENSG00000160753	ENSG00000179222	0.49	PPI	IAH
ENSG00000160753	ENSG00000165643	0.49	PPI	IAH
ENSG00000138443	ENSG00000160753	0.49	PPI	IAH
ENSG00000146281	ENSG00000160753	0.49	PPI	IAH
ENSG00000139531	ENSG00000160753	0.49	PPI	IAH
ENSG00000075420	ENSG00000160753	0.49	PPI	IAH
ENSG00000099956	ENSG00000160753	0.49	PPI	IAH
ENSG00000149761	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000196417	0.49	PPI	IAH
ENSG00000160753	ENSG00000184351	0.49	PPI	IAH
ENSG00000152977	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000198183	0.49	PPI	IAH
ENSG00000115593	ENSG00000160753	0.49	PPI	IAH
ENSG00000160753	ENSG00000163499	0.49	PPI	IAH
ENSG00000160753	ENSG00000269335	0.5	PPI	IAH
ENSG00000123908	ENSG00000163938	0.64	PPI	IAH
ENSG00000125531	ENSG00000162924	0.56	PPI	IAH
ENSG00000125531	ENSG00000213401	0.49	PPI	IAH
ENSG00000125531	ENSG00000150636	0.56	PPI	IAH
ENSG00000107816	ENSG00000125531	0.56	PPI	IAH
ENSG00000075336	ENSG00000188021	0.49	PPI	IAH
ENSG00000075336	ENSG00000265354	0.5	PPI	IAH
ENSG00000075131	ENSG00000117748	0.67	PPI	IAH
ENSG00000075131	ENSG00000120498	0.56	PPI	IAH
ENSG00000135018	ENSG00000139656	0.56	PPI	IAH
ENSG00000139656	ENSG00000188021	0.49	PPI	IAH
ENSG00000123560	ENSG00000134291	0.49	PPI	IAH
ENSG00000134291	ENSG00000198523	0.49	PPI	IAH
ENSG00000134291	ENSG00000184988	0.49	PPI	IAH
ENSG00000134291	ENSG00000170271	0.49	PPI	IAH
ENSG00000134291	ENSG00000172005	0.49	PPI	IAH
ENSG00000109084	ENSG00000134291	0.49	PPI	IAH
ENSG00000134291	ENSG00000149451	0.49	PPI	IAH
ENSG00000134291	ENSG00000183255	0.49	PPI	IAH
ENSG00000134291	ENSG00000168484	0.49	PPI	IAH
ENSG00000134291	ENSG00000170545	0.49	PPI	IAH
ENSG00000134291	ENSG00000178307	0.49	PPI	IAH
ENSG00000105374	ENSG00000134291	0.49	PPI	IAH
ENSG00000134291	ENSG00000184601	0.49	PPI	IAH
ENSG00000134291	ENSG00000150433	0.49	PPI	IAH
ENSG00000134291	ENSG00000153551	0.49	PPI	IAH
ENSG00000134291	ENSG00000177519	0.49	PPI	IAH
ENSG00000134291	ENSG00000179820	0.49	PPI	IAH
ENSG00000134291	ENSG00000151778	0.49	PPI	IAH
ENSG00000108433	ENSG00000134291	0.49	PPI	IAH
ENSG00000134291	ENSG00000165996	0.49	PPI	IAH
ENSG00000134291	ENSG00000205279	0.49	PPI	IAH
ENSG00000121542	ENSG00000134291	0.49	PPI	IAH
ENSG00000134291	ENSG00000164007	0.49	PPI	IAH
ENSG00000134291	ENSG00000205808	0.49	PPI	IAH
ENSG00000110375	ENSG00000134291	0.49	PPI	IAH
ENSG00000134291	ENSG00000181552	0.49	PPI	IAH
ENSG00000134291	ENSG00000176171	0.49	PPI	IAH
ENSG00000115461	ENSG00000134291	0.49	PPI	IAH
ENSG00000099785	ENSG00000134291	0.49	PPI	IAH
ENSG00000175550	ENSG00000182795	0.49	PPI	IAH
ENSG00000051128	ENSG00000182795	0.49	PPI	IAH
ENSG00000100109	ENSG00000213347	0.49	PPI	IAH
ENSG00000213347	ENSG00000264343	0.7	PPI	IAH
ENSG00000094796	ENSG00000213347	0.49	PPI	IAH
ENSG00000188581	ENSG00000213347	0.49	PPI	IAH
ENSG00000085415	ENSG00000125450	0.7	PPI	IAH
ENSG00000125450	ENSG00000239857	0.49	PPI	IAH
ENSG00000130311	ENSG00000177674	0.56	PPI	IAH
ENSG00000130311	ENSG00000166091	0.49	PPI	IAH
ENSG00000102781	ENSG00000116922	0.7	PPI	IAH
ENSG00000102781	ENSG00000164675	0.49	PPI	IAH
ENSG00000102781	ENSG00000137171	0.7	PPI	IAH
ENSG00000048545	ENSG00000102781	0.49	PPI	IAH
ENSG00000102781	ENSG00000134152	0.7	PPI	IAH
ENSG00000102781	ENSG00000102781	0.62	PPI	IAH
ENSG00000102781	ENSG00000154217	0.49	PPI	IAH
ENSG00000102781	ENSG00000106511	0.49	PPI	IAH
ENSG00000102781	ENSG00000183230	0.49	PPI	IAH
ENSG00000102781	ENSG00000179562	0.49	PPI	IAH
ENSG00000100865	ENSG00000156206	0.49	PPI	IAH
ENSG00000100865	ENSG00000106511	0.49	PPI	IAH
ENSG00000100865	ENSG00000133243	0.49	PPI	IAH
ENSG00000100865	ENSG00000204899	0.49	PPI	IAH
ENSG00000100865	ENSG00000141013	0.49	PPI	IAH
ENSG00000100865	ENSG00000162924	0.49	PPI	IAH
ENSG00000100865	ENSG00000117475	0.7	PPI	IAH
ENSG00000100865	ENSG00000116922	0.7	PPI	IAH
ENSG00000100865	ENSG00000196388	0.49	PPI	IAH
ENSG00000100865	ENSG00000175325	0.49	PPI	IAH
ENSG00000100865	ENSG00000164053	0.56	PPI	IAH
ENSG00000100865	ENSG00000167182	0.49	PPI	IAH
ENSG00000100865	ENSG00000197019	0.49	PPI	IAH
ENSG00000100865	ENSG00000179627	0.49	PPI	IAH
ENSG00000100865	ENSG00000162924	0.56	PPI	IAH
ENSG00000100360	ENSG00000196659	0.59	PPI	IAH
ENSG00000100360	ENSG00000138002	0.64	PPI	IAH
ENSG00000081870	ENSG00000100360	0.87	PPI	IAH
ENSG00000100360	ENSG00000118096	0.59	PPI	IAH
ENSG00000096872	ENSG00000100360	0.59	PPI	IAH
ENSG00000100360	ENSG00000105948	0.59	PPI	IAH
ENSG00000100360	ENSG00000128581	0.59	PPI	IAH
ENSG00000100360	ENSG00000122970	0.59	PPI	IAH
ENSG00000100360	ENSG00000135338	0.64	PPI	IAH
ENSG00000100360	ENSG00000101052	0.59	PPI	IAH
ENSG00000002822	ENSG00000105248	0.56	PPI	IAH
ENSG00000105248	ENSG00000106511	0.49	PPI	IAH
ENSG00000105248	ENSG00000138080	0.49	PPI	IAH
ENSG00000105248	ENSG00000176155	0.49	PPI	IAH
ENSG00000077684	ENSG00000105248	0.49	PPI	IAH
ENSG00000143374	ENSG00000148331	0.49	PPI	IAH
ENSG00000137575	ENSG00000173581	0.49	PPI	IAH
ENSG00000065029	ENSG00000120437	0.49	PPI	IAH
ENSG00000120437	ENSG00000120437	0.55	PPI	IAH
ENSG00000135018	ENSG00000203950	0.67	PPI	IAH
ENSG00000188021	ENSG00000203950	0.49	PPI	IAH
ENSG00000079257	ENSG00000183763	0.49	PPI	IAH
